order_id,user_id,username,order_date,delivery_date,order_status,item_id,product_name,category,section,quantity,unit,price_per_unit,line_total,is_organic,producer_name,city,postcode
487,57,henry.williams57,2024-08-27,2024-09-01,fulfilled,1507,Honey,preserves,all,4,each,4.9,19.6,True,Bristol Organics,Bristol,BS10 5EX
487,57,henry.williams57,2024-08-27,2024-09-01,fulfilled,1508,Raspberries,fruits,seasonal,5,each,3.94,19.7,True,Bristol Organics,Bristol,BS10 5EX
488,65,frank.jones65,2024-02-02,2024-02-04,fulfilled,1509,Sourdough Loaf,bakery,all,2,each,3.64,7.28,False,Mendip Hills Farm,Bristol,BS2 8QD
488,65,frank.jones65,2024-02-02,2024-02-04,fulfilled,1510,Sourdough Loaf,bakery,all,6,each,3.51,21.06,False,Mendip Hills Farm,Bristol,BS2 8QD
488,65,frank.jones65,2024-02-02,2024-02-04,fulfilled,1511,Cheese,dairy,all,6,each,4.59,27.54,False,Mendip Hills Farm,Bristol,BS2 8QD
488,65,frank.jones65,2024-02-02,2024-02-04,fulfilled,1512,Sourdough Loaf,bakery,all,2,each,3.65,7.3,False,Mendip Hills Farm,Bristol,BS2 8QD
488,65,frank.jones65,2024-02-02,2024-02-04,fulfilled,1513,Chutney,preserves,all,3,each,3.4,10.2,False,Mendip Hills Farm,Bristol,BS2 8QD
489,33,diana.johnson33,2025-11-12,2025-11-16,cancelled,1514,Chutney,preserves,all,1,each,3.6,3.6,False,Cotswold Fresh,Bristol,BS2 8QD
489,33,diana.johnson33,2025-11-12,2025-11-16,cancelled,1515,Strawberry Jam,preserves,all,5,each,3.29,16.45,False,Cotswold Fresh,Bristol,BS2 8QD
489,33,diana.johnson33,2025-11-12,2025-11-16,cancelled,1516,Honey,preserves,all,3,each,4.94,14.82,True,Cotswold Fresh,Bristol,BS2 8QD
489,33,diana.johnson33,2025-11-12,2025-11-16,cancelled,1517,Whole Milk,dairy,all,6,l,1.22,7.32,False,Cotswold Fresh,Bristol,BS2 8QD
489,33,diana.johnson33,2025-11-12,2025-11-16,cancelled,1518,Chutney,preserves,all,2,each,3.4,6.8,False,Cotswold Fresh,Bristol,BS2 8QD
490,15,mia.brown15,2024-10-24,2024-10-25,fulfilled,1519,Potatoes,vegetables,all,3,kg,1.57,4.71,False,Green Valley Farm,Bristol,BS6 7NR
491,74,henry.davies74,2024-01-02,2024-01-05,fulfilled,1520,Kale,vegetables,all,3,each,1.54,4.62,True,Green Valley Farm,Bristol,BS9 1JB
491,74,henry.davies74,2024-01-02,2024-01-05,fulfilled,1521,Potatoes,vegetables,all,5,kg,1.52,7.6,False,Green Valley Farm,Bristol,BS9 1JB
491,74,henry.davies74,2024-01-02,2024-01-05,fulfilled,1522,Sourdough Loaf,bakery,all,4,each,3.33,13.32,False,Green Valley Farm,Bristol,BS9 1JB
491,74,henry.davies74,2024-01-02,2024-01-05,fulfilled,1523,Kale,vegetables,all,2,each,1.55,3.1,True,Green Valley Farm,Bristol,BS9 1JB
492,38,charlie.walker38,2024-08-12,2024-08-16,fulfilled,1524,Chutney,preserves,all,1,each,3.53,3.53,False,Mendip Hills Farm,Bristol,BS3 1LZ
492,38,charlie.walker38,2024-08-12,2024-08-16,fulfilled,1525,Wholemeal Bread,bakery,all,3,each,2.94,8.82,False,Mendip Hills Farm,Bristol,BS3 1LZ
493,74,henry.davies74,2025-05-04,2025-05-10,paid,1526,Yoghurt,dairy,all,3,each,1.74,5.22,True,Mendip Hills Farm,Bristol,BS8 2HY
493,74,henry.davies74,2025-05-04,2025-05-10,paid,1527,Red Onions,vegetables,all,6,kg,1.13,6.78,False,Mendip Hills Farm,Bristol,BS8 2HY
493,74,henry.davies74,2025-05-04,2025-05-10,paid,1528,Broccoli,vegetables,all,4,each,1.94,7.76,True,Mendip Hills Farm,Bristol,BS8 2HY
493,74,henry.davies74,2025-05-04,2025-05-10,paid,1529,Yoghurt,dairy,all,6,each,1.87,11.22,True,Mendip Hills Farm,Bristol,BS8 2HY
494,21,grace.roberts21,2024-01-23,2024-01-28,fulfilled,1530,Red Onions,vegetables,all,1,kg,1.1,1.1,False,Wye Valley Growers,Bristol,BS7 8AT
494,21,grace.roberts21,2024-01-23,2024-01-28,fulfilled,1531,Yoghurt,dairy,all,2,each,1.84,3.68,True,Wye Valley Growers,Bristol,BS7 8AT
494,21,grace.roberts21,2024-01-23,2024-01-28,fulfilled,1532,Spinach,vegetables,seasonal,2,each,1.38,2.76,True,Wye Valley Growers,Bristol,BS7 8AT
495,75,rachel.walker75,2024-02-25,2024-03-03,partially_fulfilled,1533,Chutney,preserves,all,6,each,3.49,20.94,False,Wye Valley Growers,Bristol,BS5 6HX
495,75,rachel.walker75,2024-02-25,2024-03-03,partially_fulfilled,1534,Broccoli,vegetables,all,2,each,1.96,3.92,True,Wye Valley Growers,Bristol,BS5 6HX
496,26,peter.jones26,2025-10-28,2025-10-29,fulfilled,1535,Whole Milk,dairy,all,6,l,1.24,7.44,False,Bristol Organics,Bristol,BS10 5EX
496,26,peter.jones26,2025-10-28,2025-10-29,fulfilled,1536,Broccoli,vegetables,all,3,each,1.99,5.97,True,Bristol Organics,Bristol,BS10 5EX
497,23,isla.williams23,2024-02-23,2024-02-24,cancelled,1537,Wholemeal Bread,bakery,all,2,each,2.67,5.34,False,Severn Side Produce,Bristol,BS6 7NR
497,23,isla.williams23,2024-02-23,2024-02-24,cancelled,1538,Wholemeal Bread,bakery,all,3,each,2.85,8.55,False,Severn Side Produce,Bristol,BS6 7NR
498,23,isla.williams23,2025-10-30,2025-11-05,fulfilled,1539,Wholemeal Bread,bakery,all,3,each,2.66,7.98,False,Wye Valley Growers,Bristol,BS2 8QD
498,23,isla.williams23,2025-10-30,2025-11-05,fulfilled,1540,Sourdough Loaf,bakery,all,4,each,3.55,14.2,False,Wye Valley Growers,Bristol,BS2 8QD
498,23,isla.williams23,2025-10-30,2025-11-05,fulfilled,1541,Red Onions,vegetables,all,1,kg,1.11,1.11,False,Wye Valley Growers,Bristol,BS2 8QD
498,23,isla.williams23,2025-10-30,2025-11-05,fulfilled,1542,Strawberry Jam,preserves,all,3,each,3.26,9.78,False,Wye Valley Growers,Bristol,BS2 8QD
499,13,sam.taylor13,2025-08-30,2025-09-01,fulfilled,1543,Raspberries,fruits,seasonal,1,each,3.88,3.88,True,Mendip Hills Farm,Bristol,BS7 8AT
499,13,sam.taylor13,2025-08-30,2025-09-01,fulfilled,1544,Wholemeal Bread,bakery,all,2,each,2.77,5.54,False,Mendip Hills Farm,Bristol,BS7 8AT
499,13,sam.taylor13,2025-08-30,2025-09-01,fulfilled,1545,Pears,fruits,seasonal,5,kg,2.06,10.3,False,Mendip Hills Farm,Bristol,BS7 8AT
499,13,sam.taylor13,2025-08-30,2025-09-01,fulfilled,1546,Sourdough Loaf,bakery,all,4,each,3.35,13.4,False,Mendip Hills Farm,Bristol,BS7 8AT
499,13,sam.taylor13,2025-08-30,2025-09-01,fulfilled,1547,Wholemeal Bread,bakery,all,6,each,2.89,17.34,False,Mendip Hills Farm,Bristol,BS7 8AT
500,16,leo.davies16,2024-07-31,2024-08-06,paid,1548,Yoghurt,dairy,all,1,each,1.72,1.72,True,Cotswold Fresh,Bristol,BS3 1LZ
501,74,henry.davies74,2024-07-30,2024-08-05,fulfilled,1549,Raspberries,fruits,seasonal,5,each,3.72,18.6,True,Mendip Hills Farm,Bristol,BS9 1JB
502,70,isla.evans70,2024-06-24,2024-06-28,cancelled,1550,Strawberries,fruits,seasonal,3,each,3.56,10.68,False,Green Valley Farm,Bristol,BS1 4PJ
502,70,isla.evans70,2024-06-24,2024-06-28,cancelled,1551,Raspberries,fruits,seasonal,4,each,3.87,15.48,True,Green Valley Farm,Bristol,BS1 4PJ
502,70,isla.evans70,2024-06-24,2024-06-28,cancelled,1552,Broccoli,vegetables,all,5,each,1.91,9.55,True,Green Valley Farm,Bristol,BS1 4PJ
503,27,eve.johnson27,2025-12-05,2025-12-06,fulfilled,1553,Leeks,vegetables,seasonal,2,each,1.36,2.72,False,Green Valley Farm,Bristol,BS1 4PJ
504,78,rachel.williams78,2025-07-19,2025-07-21,fulfilled,1554,Wholemeal Bread,bakery,all,3,each,2.77,8.31,False,Cotswold Fresh,Bristol,BS5 6HX
504,78,rachel.williams78,2025-07-19,2025-07-21,fulfilled,1555,Gooseberries,fruits,seasonal,4,each,2.68,10.72,False,Cotswold Fresh,Bristol,BS5 6HX
504,78,rachel.williams78,2025-07-19,2025-07-21,fulfilled,1556,Wholemeal Bread,bakery,all,6,each,2.7,16.2,False,Cotswold Fresh,Bristol,BS5 6HX
504,78,rachel.williams78,2025-07-19,2025-07-21,fulfilled,1557,Wholemeal Bread,bakery,all,6,each,2.86,17.16,False,Cotswold Fresh,Bristol,BS5 6HX
504,78,rachel.williams78,2025-07-19,2025-07-21,fulfilled,1558,Wholemeal Bread,bakery,all,5,each,2.84,14.2,False,Cotswold Fresh,Bristol,BS5 6HX
505,66,mia.jones66,2025-09-11,2025-09-13,fulfilled,1559,Red Onions,vegetables,all,2,kg,1.05,2.1,False,River Bend Nursery,Bristol,BS3 1LZ
505,66,mia.jones66,2025-09-11,2025-09-13,fulfilled,1560,Carrots,vegetables,all,6,kg,1.21,7.26,False,River Bend Nursery,Bristol,BS3 1LZ
505,66,mia.jones66,2025-09-11,2025-09-13,fulfilled,1561,Apples,fruits,seasonal,1,kg,1.78,1.78,True,River Bend Nursery,Bristol,BS3 1LZ
505,66,mia.jones66,2025-09-11,2025-09-13,fulfilled,1562,Courgettes,vegetables,seasonal,2,each,1.66,3.32,False,River Bend Nursery,Bristol,BS3 1LZ
506,29,quinn.brown29,2024-10-07,2024-10-08,fulfilled,1563,Broccoli,vegetables,all,2,each,1.91,3.82,True,Severn Side Produce,Bristol,BS4 3EW
507,40,frank.brown40,2025-08-25,2025-09-01,paid,1564,Wholemeal Bread,bakery,all,3,each,2.83,8.49,False,River Bend Nursery,Bristol,BS2 8QD
507,40,frank.brown40,2025-08-25,2025-09-01,paid,1565,Broccoli,vegetables,all,3,each,1.98,5.94,True,River Bend Nursery,Bristol,BS2 8QD
507,40,frank.brown40,2025-08-25,2025-09-01,paid,1566,Raspberries,fruits,seasonal,6,each,3.87,23.22,True,River Bend Nursery,Bristol,BS2 8QD
507,40,frank.brown40,2025-08-25,2025-09-01,paid,1567,Wholemeal Bread,bakery,all,5,each,2.91,14.55,False,River Bend Nursery,Bristol,BS2 8QD
507,40,frank.brown40,2025-08-25,2025-09-01,paid,1568,Plums,fruits,seasonal,2,each,2.44,4.88,True,River Bend Nursery,Bristol,BS2 8QD
508,66,mia.jones66,2025-12-31,2026-01-02,fulfilled,1569,Tomatoes,vegetables,all,6,kg,1.83,10.98,False,Severn Side Produce,Bristol,BS3 1LZ
508,66,mia.jones66,2025-12-31,2026-01-02,fulfilled,1570,Red Onions,vegetables,all,2,kg,1.12,2.24,False,Severn Side Produce,Bristol,BS3 1LZ
508,66,mia.jones66,2025-12-31,2026-01-02,fulfilled,1571,Broccoli,vegetables,all,2,each,1.89,3.78,True,Severn Side Produce,Bristol,BS3 1LZ
508,66,mia.jones66,2025-12-31,2026-01-02,fulfilled,1572,Broccoli,vegetables,all,5,each,1.86,9.3,True,Severn Side Produce,Bristol,BS3 1LZ
508,66,mia.jones66,2025-12-31,2026-01-02,fulfilled,1573,Wholemeal Bread,bakery,all,6,each,2.91,17.46,False,Severn Side Produce,Bristol,BS3 1LZ
509,30,rachel.brown30,2024-11-08,2024-11-14,paid,1574,Potatoes,vegetables,all,1,kg,1.53,1.53,False,Severn Side Produce,Bristol,BS5 6HX
509,30,rachel.brown30,2024-11-08,2024-11-14,paid,1575,Butternut Squash,vegetables,seasonal,5,each,2.1,10.5,False,Severn Side Produce,Bristol,BS5 6HX
509,30,rachel.brown30,2024-11-08,2024-11-14,paid,1576,Chutney,preserves,all,1,each,3.66,3.66,False,Severn Side Produce,Bristol,BS5 6HX
510,55,henry.jones55,2025-11-24,2025-11-29,partially_fulfilled,1577,Whole Milk,dairy,all,5,l,1.22,6.1,False,Wye Valley Growers,Bristol,BS3 1LZ
510,55,henry.jones55,2025-11-24,2025-11-29,partially_fulfilled,1578,Cheese,dairy,all,2,each,4.68,9.36,False,Wye Valley Growers,Bristol,BS3 1LZ
510,55,henry.jones55,2025-11-24,2025-11-29,partially_fulfilled,1579,Yoghurt,dairy,all,6,each,1.81,10.86,True,Wye Valley Growers,Bristol,BS3 1LZ
510,55,henry.jones55,2025-11-24,2025-11-29,partially_fulfilled,1580,Yoghurt,dairy,all,6,each,1.88,11.28,True,Wye Valley Growers,Bristol,BS3 1LZ
511,68,noah.johnson68,2025-12-01,2025-12-06,fulfilled,1581,Potatoes,vegetables,all,1,kg,1.48,1.48,False,Cotswold Fresh,Bristol,BS8 2HY
511,68,noah.johnson68,2025-12-01,2025-12-06,fulfilled,1582,Potatoes,vegetables,all,1,kg,1.49,1.49,False,Cotswold Fresh,Bristol,BS8 2HY
511,68,noah.johnson68,2025-12-01,2025-12-06,fulfilled,1583,Potatoes,vegetables,all,1,kg,1.48,1.48,False,Cotswold Fresh,Bristol,BS8 2HY
511,68,noah.johnson68,2025-12-01,2025-12-06,fulfilled,1584,Chutney,preserves,all,5,each,3.62,18.1,False,Cotswold Fresh,Bristol,BS8 2HY
511,68,noah.johnson68,2025-12-01,2025-12-06,fulfilled,1585,Leeks,vegetables,seasonal,3,each,1.3,3.9,False,Cotswold Fresh,Bristol,BS8 2HY
512,34,grace.williams34,2024-08-06,2024-08-07,fulfilled,1586,Yoghurt,dairy,all,5,each,1.86,9.3,True,Severn Side Produce,Bristol,BS10 5EX
512,34,grace.williams34,2024-08-06,2024-08-07,fulfilled,1587,Cheese,dairy,all,5,each,4.66,23.3,False,Severn Side Produce,Bristol,BS10 5EX
513,8,eve.taylor8,2024-12-30,2024-12-31,fulfilled,1588,Kale,vegetables,all,6,each,1.45,8.7,True,Mendip Hills Farm,Bristol,BS6 7NR
513,8,eve.taylor8,2024-12-30,2024-12-31,fulfilled,1589,Carrots,vegetables,all,4,kg,1.2,4.8,False,Mendip Hills Farm,Bristol,BS6 7NR
513,8,eve.taylor8,2024-12-30,2024-12-31,fulfilled,1590,Whole Milk,dairy,all,2,l,1.19,2.38,False,Mendip Hills Farm,Bristol,BS6 7NR
514,63,bob.smith63,2024-01-08,2024-01-10,fulfilled,1591,Cheese,dairy,all,3,each,4.47,13.41,False,Green Valley Farm,Bristol,BS5 6HX
514,63,bob.smith63,2024-01-08,2024-01-10,fulfilled,1592,Cheese,dairy,all,1,each,4.72,4.72,False,Green Valley Farm,Bristol,BS5 6HX
514,63,bob.smith63,2024-01-08,2024-01-10,fulfilled,1593,Sourdough Loaf,bakery,all,2,each,3.37,6.74,False,Green Valley Farm,Bristol,BS5 6HX
514,63,bob.smith63,2024-01-08,2024-01-10,fulfilled,1594,Tomatoes,vegetables,all,3,kg,1.87,5.61,False,Green Valley Farm,Bristol,BS5 6HX
515,26,peter.jones26,2024-04-23,2024-04-25,fulfilled,1595,Carrots,vegetables,all,2,kg,1.22,2.44,False,Severn Side Produce,Bristol,BS3 1LZ
515,26,peter.jones26,2024-04-23,2024-04-25,fulfilled,1596,Sourdough Loaf,bakery,all,1,each,3.47,3.47,False,Severn Side Produce,Bristol,BS3 1LZ
515,26,peter.jones26,2024-04-23,2024-04-25,fulfilled,1597,Cheese,dairy,all,3,each,4.61,13.83,False,Severn Side Produce,Bristol,BS3 1LZ
515,26,peter.jones26,2024-04-23,2024-04-25,fulfilled,1598,Yoghurt,dairy,all,5,each,1.84,9.2,True,Severn Side Produce,Bristol,BS3 1LZ
516,50,grace.jones50,2024-05-14,2024-05-15,cancelled,1599,Cheese,dairy,all,6,each,4.38,26.28,False,Cotswold Fresh,Bristol,BS1 4PJ
516,50,grace.jones50,2024-05-14,2024-05-15,cancelled,1600,Sourdough Loaf,bakery,all,4,each,3.67,14.68,False,Cotswold Fresh,Bristol,BS1 4PJ
517,2,henry.williams2,2025-03-20,2025-03-24,fulfilled,1601,Strawberry Jam,preserves,all,6,each,3.2,19.2,False,Bristol Organics,Bristol,BS8 2HY
517,2,henry.williams2,2025-03-20,2025-03-24,fulfilled,1602,Rhubarb,fruits,seasonal,3,each,2.2,6.6,False,Bristol Organics,Bristol,BS8 2HY
517,2,henry.williams2,2025-03-20,2025-03-24,fulfilled,1603,Honey,preserves,all,2,each,4.99,9.98,True,Bristol Organics,Bristol,BS8 2HY
517,2,henry.williams2,2025-03-20,2025-03-24,fulfilled,1604,Spinach,vegetables,seasonal,6,each,1.43,8.58,True,Bristol Organics,Bristol,BS8 2HY
518,79,grace.walker79,2024-07-04,2024-07-06,cancelled,1605,Chutney,preserves,all,1,each,3.42,3.42,False,Cotswold Fresh,Bristol,BS10 5EX
518,79,grace.walker79,2024-07-04,2024-07-06,cancelled,1606,Wholemeal Bread,bakery,all,4,each,2.66,10.64,False,Cotswold Fresh,Bristol,BS10 5EX
519,26,peter.jones26,2024-04-03,2024-04-10,fulfilled,1607,Yoghurt,dairy,all,4,each,1.72,6.88,True,Mendip Hills Farm,Bristol,BS7 8AT
519,26,peter.jones26,2024-04-03,2024-04-10,fulfilled,1608,Rhubarb,fruits,seasonal,3,each,2.02,6.06,False,Mendip Hills Farm,Bristol,BS7 8AT
520,47,charlie.thomas47,2024-10-14,2024-10-17,fulfilled,1609,Tomatoes,vegetables,all,1,kg,1.83,1.83,False,River Bend Nursery,Bristol,BS4 3EW
521,42,mia.johnson42,2024-08-05,2024-08-08,fulfilled,1610,Pears,fruits,seasonal,3,kg,1.97,5.91,False,Bristol Organics,Bristol,BS10 5EX
521,42,mia.johnson42,2024-08-05,2024-08-08,fulfilled,1611,Blackberries,fruits,seasonal,1,each,3.26,3.26,True,Bristol Organics,Bristol,BS10 5EX
521,42,mia.johnson42,2024-08-05,2024-08-08,fulfilled,1612,Courgettes,vegetables,seasonal,3,each,1.58,4.74,False,Bristol Organics,Bristol,BS10 5EX
521,42,mia.johnson42,2024-08-05,2024-08-08,fulfilled,1613,Honey,preserves,all,5,each,5.01,25.05,True,Bristol Organics,Bristol,BS10 5EX
522,48,grace.thomas48,2024-08-31,2024-09-06,fulfilled,1614,Courgettes,vegetables,seasonal,6,each,1.64,9.84,False,Severn Side Produce,Bristol,BS10 5EX
523,16,leo.davies16,2024-02-12,2024-02-17,cancelled,1615,Carrots,vegetables,all,5,kg,1.21,6.05,False,Green Valley Farm,Bristol,BS4 3EW
523,16,leo.davies16,2024-02-12,2024-02-17,cancelled,1616,Strawberry Jam,preserves,all,2,each,3.21,6.42,False,Green Valley Farm,Bristol,BS4 3EW
523,16,leo.davies16,2024-02-12,2024-02-17,cancelled,1617,Whole Milk,dairy,all,2,l,1.19,2.38,False,Green Valley Farm,Bristol,BS4 3EW
523,16,leo.davies16,2024-02-12,2024-02-17,cancelled,1618,Honey,preserves,all,5,each,5.24,26.2,True,Green Valley Farm,Bristol,BS4 3EW
524,47,charlie.thomas47,2025-04-04,2025-04-10,fulfilled,1619,Wholemeal Bread,bakery,all,1,each,2.71,2.71,False,Bristol Organics,Bristol,BS7 8AT
524,47,charlie.thomas47,2025-04-04,2025-04-10,fulfilled,1620,Potatoes,vegetables,all,3,kg,1.43,4.29,False,Bristol Organics,Bristol,BS7 8AT
524,47,charlie.thomas47,2025-04-04,2025-04-10,fulfilled,1621,Yoghurt,dairy,all,2,each,1.84,3.68,True,Bristol Organics,Bristol,BS7 8AT
524,47,charlie.thomas47,2025-04-04,2025-04-10,fulfilled,1622,Whole Milk,dairy,all,5,l,1.24,6.2,False,Bristol Organics,Bristol,BS7 8AT
525,10,tara.brown10,2024-06-18,2024-06-22,fulfilled,1623,Whole Milk,dairy,all,2,l,1.14,2.28,False,Severn Side Produce,Bristol,BS7 8AT
525,10,tara.brown10,2024-06-18,2024-06-22,fulfilled,1624,Chutney,preserves,all,6,each,3.33,19.98,False,Severn Side Produce,Bristol,BS7 8AT
525,10,tara.brown10,2024-06-18,2024-06-22,fulfilled,1625,Yoghurt,dairy,all,4,each,1.8,7.2,True,Severn Side Produce,Bristol,BS7 8AT
525,10,tara.brown10,2024-06-18,2024-06-22,fulfilled,1626,Strawberries,fruits,seasonal,3,each,3.62,10.86,False,Severn Side Produce,Bristol,BS7 8AT
526,38,charlie.walker38,2025-12-26,2025-12-29,fulfilled,1627,Yoghurt,dairy,all,1,each,1.83,1.83,True,Green Valley Farm,Bristol,BS3 1LZ
527,36,alice.jones36,2024-05-16,2024-05-19,paid,1628,Cheese,dairy,all,6,each,4.43,26.58,False,Green Valley Farm,Bristol,BS1 4PJ
527,36,alice.jones36,2024-05-16,2024-05-19,paid,1629,Whole Milk,dairy,all,3,l,1.15,3.45,False,Green Valley Farm,Bristol,BS1 4PJ
528,71,karen.jones71,2024-09-27,2024-10-03,fulfilled,1630,Strawberry Jam,preserves,all,1,each,3.3,3.3,False,Mendip Hills Farm,Bristol,BS10 5EX
528,71,karen.jones71,2024-09-27,2024-10-03,fulfilled,1631,Whole Milk,dairy,all,2,l,1.17,2.34,False,Mendip Hills Farm,Bristol,BS10 5EX
528,71,karen.jones71,2024-09-27,2024-10-03,fulfilled,1632,Yoghurt,dairy,all,5,each,1.73,8.65,True,Mendip Hills Farm,Bristol,BS10 5EX
529,49,peter.taylor49,2025-10-31,2025-11-03,paid,1633,Sourdough Loaf,bakery,all,2,each,3.53,7.06,False,Green Valley Farm,Bristol,BS10 5EX
529,49,peter.taylor49,2025-10-31,2025-11-03,paid,1634,Cheese,dairy,all,2,each,4.48,8.96,False,Green Valley Farm,Bristol,BS10 5EX
529,49,peter.taylor49,2025-10-31,2025-11-03,paid,1635,Whole Milk,dairy,all,3,l,1.16,3.48,False,Green Valley Farm,Bristol,BS10 5EX
529,49,peter.taylor49,2025-10-31,2025-11-03,paid,1636,Wholemeal Bread,bakery,all,2,each,2.79,5.58,False,Green Valley Farm,Bristol,BS10 5EX
530,23,isla.williams23,2024-07-12,2024-07-17,fulfilled,1637,Sourdough Loaf,bakery,all,4,each,3.57,14.28,False,Mendip Hills Farm,Bristol,BS3 1LZ
531,25,mia.davies25,2024-03-12,2024-03-14,fulfilled,1638,Yoghurt,dairy,all,2,each,1.84,3.68,True,Wye Valley Growers,Bristol,BS4 3EW
531,25,mia.davies25,2024-03-12,2024-03-14,fulfilled,1639,Spinach,vegetables,seasonal,4,each,1.38,5.52,True,Wye Valley Growers,Bristol,BS4 3EW
531,25,mia.davies25,2024-03-12,2024-03-14,fulfilled,1640,Cheese,dairy,all,6,each,4.7,28.2,False,Wye Valley Growers,Bristol,BS4 3EW
531,25,mia.davies25,2024-03-12,2024-03-14,fulfilled,1641,Cheese,dairy,all,3,each,4.34,13.02,False,Wye Valley Growers,Bristol,BS4 3EW
532,77,diana.williams77,2024-01-14,2024-01-21,cancelled,1642,Broccoli,vegetables,all,5,each,1.97,9.85,True,River Bend Nursery,Bristol,BS2 8QD
533,21,grace.roberts21,2024-11-10,2024-11-13,fulfilled,1643,Broccoli,vegetables,all,1,each,1.96,1.96,True,Avon Growers,Bristol,BS4 3EW
533,21,grace.roberts21,2024-11-10,2024-11-13,fulfilled,1644,Apples,fruits,seasonal,1,kg,1.8,1.8,True,Avon Growers,Bristol,BS4 3EW
533,21,grace.roberts21,2024-11-10,2024-11-13,fulfilled,1645,Leeks,vegetables,seasonal,1,each,1.35,1.35,False,Avon Growers,Bristol,BS4 3EW
533,21,grace.roberts21,2024-11-10,2024-11-13,fulfilled,1646,Apples,fruits,seasonal,4,kg,1.74,6.96,True,Avon Growers,Bristol,BS4 3EW
533,21,grace.roberts21,2024-11-10,2024-11-13,fulfilled,1647,Red Onions,vegetables,all,6,kg,1.09,6.54,False,Avon Growers,Bristol,BS4 3EW
534,15,mia.brown15,2025-05-18,2025-05-20,cancelled,1648,Whole Milk,dairy,all,3,l,1.15,3.45,False,Bristol Organics,Bristol,BS4 3EW
534,15,mia.brown15,2025-05-18,2025-05-20,cancelled,1649,Potatoes,vegetables,all,1,kg,1.52,1.52,False,Bristol Organics,Bristol,BS4 3EW
534,15,mia.brown15,2025-05-18,2025-05-20,cancelled,1650,Cheese,dairy,all,3,each,4.54,13.62,False,Bristol Organics,Bristol,BS4 3EW
535,55,henry.jones55,2024-06-02,2024-06-08,fulfilled,1651,Strawberries,fruits,seasonal,4,each,3.56,14.24,False,Mendip Hills Farm,Bristol,BS10 5EX
535,55,henry.jones55,2024-06-02,2024-06-08,fulfilled,1652,Potatoes,vegetables,all,1,kg,1.55,1.55,False,Mendip Hills Farm,Bristol,BS10 5EX
535,55,henry.jones55,2024-06-02,2024-06-08,fulfilled,1653,Courgettes,vegetables,seasonal,3,each,1.54,4.62,False,Mendip Hills Farm,Bristol,BS10 5EX
536,58,grace.evans58,2025-05-04,2025-05-11,fulfilled,1654,Rhubarb,fruits,seasonal,2,each,2.03,4.06,False,Severn Side Produce,Bristol,BS10 5EX
536,58,grace.evans58,2025-05-04,2025-05-11,fulfilled,1655,Rhubarb,fruits,seasonal,4,each,2.08,8.32,False,Severn Side Produce,Bristol,BS10 5EX
536,58,grace.evans58,2025-05-04,2025-05-11,fulfilled,1656,Whole Milk,dairy,all,5,l,1.24,6.2,False,Severn Side Produce,Bristol,BS10 5EX
537,43,quinn.wilson43,2024-05-21,2024-05-28,partially_fulfilled,1657,Cheese,dairy,all,5,each,4.5,22.5,False,Severn Side Produce,Bristol,BS4 3EW
537,43,quinn.wilson43,2024-05-21,2024-05-28,partially_fulfilled,1658,Rhubarb,fruits,seasonal,4,each,2.01,8.04,False,Severn Side Produce,Bristol,BS4 3EW
537,43,quinn.wilson43,2024-05-21,2024-05-28,partially_fulfilled,1659,Chutney,preserves,all,5,each,3.6,18.0,False,Severn Side Produce,Bristol,BS4 3EW
537,43,quinn.wilson43,2024-05-21,2024-05-28,partially_fulfilled,1660,Red Onions,vegetables,all,6,kg,1.05,6.3,False,Severn Side Produce,Bristol,BS4 3EW
538,47,charlie.thomas47,2024-01-03,2024-01-05,cancelled,1661,Potatoes,vegetables,all,1,kg,1.43,1.43,False,River Bend Nursery,Bristol,BS1 4PJ
538,47,charlie.thomas47,2024-01-03,2024-01-05,cancelled,1662,Potatoes,vegetables,all,3,kg,1.49,4.47,False,River Bend Nursery,Bristol,BS1 4PJ
538,47,charlie.thomas47,2024-01-03,2024-01-05,cancelled,1663,Wholemeal Bread,bakery,all,4,each,2.73,10.92,False,River Bend Nursery,Bristol,BS1 4PJ
538,47,charlie.thomas47,2024-01-03,2024-01-05,cancelled,1664,Tomatoes,vegetables,all,6,kg,1.73,10.38,False,River Bend Nursery,Bristol,BS1 4PJ
538,47,charlie.thomas47,2024-01-03,2024-01-05,cancelled,1665,Yoghurt,dairy,all,2,each,1.78,3.56,True,River Bend Nursery,Bristol,BS1 4PJ
539,4,charlie.taylor4,2025-12-13,2025-12-17,fulfilled,1666,Chutney,preserves,all,2,each,3.34,6.68,False,Bristol Organics,Bristol,BS2 8QD
539,4,charlie.taylor4,2025-12-13,2025-12-17,fulfilled,1667,Carrots,vegetables,all,2,kg,1.15,2.3,False,Bristol Organics,Bristol,BS2 8QD
539,4,charlie.taylor4,2025-12-13,2025-12-17,fulfilled,1668,Red Onions,vegetables,all,2,kg,1.13,2.26,False,Bristol Organics,Bristol,BS2 8QD
539,4,charlie.taylor4,2025-12-13,2025-12-17,fulfilled,1669,Potatoes,vegetables,all,6,kg,1.5,9.0,False,Bristol Organics,Bristol,BS2 8QD
540,39,eve.williams39,2025-04-26,2025-04-30,fulfilled,1670,Rhubarb,fruits,seasonal,6,each,2.0,12.0,False,Avon Growers,Bristol,BS8 2HY
